ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y
3,30765,3994.230483,10659.5381
3,30766,5128.487432,10667.36503
3,30767,6837.060317,10667.33651
3,30768,8593.050453,10663.05045
3,30769,2556.050788,10670.01576
3,30770,5788.470297,10671.75389
3,30771,2065.664223,10662.94648
3,30772,3366.19539,10668.87706
3,30773,1349.252511,10666.08465
3,30774,3472.50324,10670.02952
3,30775,3268.893796,10666.95794
3,30776,5954.134515,10666.67153
3,30777,6875.451471,10668.15882
3,30778,8809.255388,10669.84483
3,30779,8056.213904,10660.25134
3,30780,1082.437171,10672.50614
3,30781,4473.657848,10674.51675
3,30782,6208.232859,10671.65071
3,30783,6940.362876,10667.92809
3,30784,917.7638436,10671.52443
3,30785,2408.003058,10677.48216
3,30786,6902.462254,10670.67425
3,30787,1392.586822,10676.80096
3,30788,1995.755459,10668.8952
3,30789,4351.864213,10665.03046
3,30790,4589.666667,10676.1831
3,30791,6764.723214,10677.72143
3,30792,7925.157047,10673.18926
3,30793,8569.135593,10679.24153
3,30794,8890.067045,10679.17071
3,30795,1685.065455,10674.69964
3,30796,6031.216541,10677.59398
3,30797,1198.310493,10675.78373
3,30798,2461.626374,10677.25275
3,30799,6730.285586,10677.31603
3,30800,7770.080229,10671.76218
3,30801,6687.982438,10676.33368
3,30802,7796.402813,10679.4156
3,30803,2371.380026,10679.85603
3,30804,2734.556156,10678.7473
3,30805,5331.517014,10683.20307
3,30806,861.0656136,10672.57716
3,30807,2703.371605,10680.01358
3,30808,6578.096386,10674.12651
3,30809,1748.198399,10683.09342
3,30810,4293.868167,10679.56592
3,30811,4840.426164,10677.43018
3,30812,5100.357672,10685.6127
3,30813,8762.931579,10682.79342
3,30814,3119.011809,10684.64201
3,30815,3240.641509,10682.51887
3,30816,4135.616941,10683.78635
3,30817,6490.162311,10688.5227
3,30818,7836.081884,10681.37899
3,30819,4179.923077,10690.66178
3,30820,8729.118116,10684.45362
3,30821,2216.979626,10668.68833
3,30822,7591.311549,10681.92338
3,30823,3905.996845,10678.59411
3,30824,6821.087028,10688.39901
3,30825,6608.754468,10687.08937
3,30826,7218.909439,10688.14031
3,30827,1581.300305,10686.53811
3,30828,1623.597015,10694.34684
3,30829,2677.031634,10690.90861
3,30830,2881.807522,10691.44137
3,30831,4417.514785,10688.03495
3,30832,4547.975738,10686.70675
3,30833,7006.053512,10688.72742
3,30834,2609.5,10689.64462
3,30835,6639.4278,10687.26181
3,30836,7321.698595,10687.1341
3,30837,7712.759179,10693.51728
3,30838,9004.714286,10689.04736
3,30839,936.4530707,10689.46813
3,30840,3338.569571,10689.56827
3,30841,7064.280387,10688.01657
3,30842,5029.350636,10694
3,30843,6846.464023,10696.39941
3,30844,7350.91376,10693.30329
3,30845,6792.456929,10691.9382
3,30846,1923.496139,10696.34459
3,30847,3259.916832,10693.13861
3,30848,4494.61435,10699.14051
3,30849,1188.328488,10700.43314
3,30850,2921.225806,10703.68983
3,30851,5948.323417,10700.32246
3,30852,7866.553459,10703.31656
3,30853,8942.841892,10694.51532
3,30854,1800.969182,10706.44846
3,30855,1964.776119,10701.5
3,30856,2588.335878,10700.58779
3,30857,4069.682432,10707.93018
3,30858,5296.658537,10693.85588
3,30859,5415.544674,10703
3,30860,5858.285103,10701.53425
3,30861,6096.930136,10697.61731
3,30862,6539.784826,10701.6505
3,30863,8160.578759,10703.90692
3,30864,2529.294766,10702.55923
3,30865,5147.074597,10696.39516
3,30866,6146.879552,10705.81653
3,30867,6206.936428,10704.60141
3,30868,6975.713626,10707.90377
3,30869,7404.555911,10700.82907
3,30870,3368.073885,10700.56051
3,30871,7530.786164,10704.80503
3,30872,8836.791964,10700.57615
3,30873,1219.090628,10703.32338
3,30874,1768.533221,10707.25399
3,30875,4384.536325,10702.53739
3,30876,5075.255751,10705.97564
3,30877,7654.742754,10692.58043
3,30878,2758.589453,10710.67824
3,30879,7621.167364,10706.88285
3,30880,2792.684848,10709.08485
3,30881,4673.916288,10700.68699
3,30882,6936.909006,10711.71857
3,30883,7901.377246,10712.22555
3,30884,2061.449082,10710.46995
3,30885,3501.936102,10712.57029
3,30886,5821.809404,10701.47273
3,30887,9178.763504,10701.9146
3,30888,1101.297966,10707.52166
3,30889,2683.417266,10708.78058
3,30890,7806.421311,10706.43607
3,30891,3055.298729,10712.60381
3,30892,6749.39589,10706.25753
3,30893,8401.610458,10709.97908
3,30894,967.2366288,10712.3128
3,30895,2711.385838,10713.11416
3,30896,6712.228727,10713.82845
3,30897,2557.966387,10713.61765
3,30898,4313.652739,10709.80501
3,30899,5395.35141,10714.83514
3,30900,7964.892294,10714.11996
3,30901,1456.906443,10710.90115
3,30902,6879.157157,10719.35251
3,30903,4126.008326,10715.09436
3,30904,2098.022642,10718.49057
3,30905,7995.715822,10720.14439
3,30906,8049.950954,10719.89646
3,30907,1654.558436,10720.31514
3,30908,1732.598335,10712.82622
3,30909,2907.107672,10718.78062
3,30910,6013.951055,10715.4
3,30911,6507.974661,10719.53213
3,30912,8879.644463,10716.45046
3,30913,4411.372325,10726.19116
3,30914,1577.848864,10719.11364
3,30915,1925.271057,10726.64931
3,30916,6451.287603,10722.83306
3,30917,6577.537925,10722.13426
3,30918,9005.616228,10720.09649
3,30919,997.0449339,10716.9674
3,30920,2430.272439,10711.17212
3,30921,2452.248184,10716.06659
3,30922,7372.948671,10725.84785
3,30923,9247.23257,10729.97048
3,30924,1820.012195,10723.5
3,30925,2616.77394,10723.28257
3,30926,6049.78843,10724.16198
3,30927,4508.775472,10729.04434
3,30928,5977.555028,10718.038
3,30929,8255.556575,10721.5423
3,30930,8749.943396,10728.24175
3,30931,3096.551214,10714.89757
3,30932,4001.833333,10725.66146
3,30933,4479.672881,10726.08983
3,30934,7587.549654,10723.81755
3,30935,6811.769618,10731.50828
3,30936,8566.950226,10718.13846
3,30937,4567.844141,10731.1661
3,30938,8638.96997,10726.41141
3,30939,5660.378691,10737.02824
3,30940,8808.923913,10731.51087
3,30941,2946.454436,10731.91127
3,30942,7876.750515,10728.7433
3,30943,8186.710145,10726.37596
3,30944,8781.054302,10732.29323
3,30945,2803.730408,10731.29154
3,30946,4338.906814,10735.65832
3,30947,7682.363014,10732.5137
3,30948,1334.757353,10724.74866
3,30949,6653.710059,10741.03353
3,30950,1702.816677,10726.24423
3,30951,1881.484638,10738.98414
3,30952,3894.768347,10732.86118
3,30953,7293.107143,10734.70408
3,30954,8946.741187,10732.97959
3,30955,2302.984252,10743.22835
3,30956,3079.144343,10731.12224
3,30957,6167.461128,10743.15015
3,30958,2737.493827,10736.70535
3,30959,8981.467903,10736.83738
3,30960,5857.201373,10735.72769
3,30961,8907.385417,10738.01563
3,30962,892.5887097,10740.23118
3,30963,1487.220841,10745.28967
3,30964,1533.398601,10742.41958
3,30965,4381.223989,10745.92975
3,30966,6607.265888,10744.88067
3,30967,5119.160839,10744.41059
3,30968,2190.684729,10742.14778
3,30969,3480.597549,10739.70782
3,30970,6762.577236,10743.67344
3,30971,8126.418824,10742.45647
3,30972,8852.823404,10741.42766
3,30973,6838.752381,10741.04156
3,30974,7351.114865,10744.02534
3,30975,1302.447005,10740.34562
3,30976,6970.970838,10747.62454
3,30977,7560.281095,10737.65547
3,30978,3857.048975,10751.83257
3,30979,6928.553429,10744.5303
3,30980,7486.908271,10753.51429
3,30981,7936.657882,10745.45855
3,30982,9116.317221,10751.37764
3,30983,3684.264368,10750.21421
3,30984,9818.080045,10748.52311
3,30985,2047.469828,10745.78664
3,30986,6286.066736,10756.39625
3,30987,6723.441655,10749.1289
3,30988,1802.145778,10747.02844
3,30989,5154.053316,10742.70351
3,30990,3762.073518,10747.97391
3,30991,4436.579694,10750.97707
3,30992,6117.398639,10753.11429
3,30993,8007.486486,10750.71499
3,30994,6572.089655,10754.90276
3,30995,1769.766798,10755.3834
3,30996,6360.300085,10765.50639
3,30997,7647.64496,10754.09902
3,30998,8882.422192,10751.25169
3,30999,1177.411765,10753.30065
3,31000,3177.976378,10754.22835
3,31001,5420.048611,10755.78356
3,31002,7379.146651,10758.21016
3,31003,9697.033976,10745.92287
3,31004,6078.908213,10753.79529
3,31005,983.0617075,10765.14708
3,31006,1145.901937,10758.98184
3,31007,8808.019704,10757.72906
3,31008,1123.854667,10764.18933
3,31009,6519.391,10756.758
3,31010,1644.16116,10761.86221
3,31011,7523.854722,10762.91525
3,31012,3793.19646,10759.55575
3,31013,5091.437902,10766.06424
3,31014,3492.091309,10762.79208
3,31015,6398.772139,10767.55323
3,31016,7422.446957,10764.89739
3,31017,7695.029973,10763.53406
3,31018,8958.617284,10764.69697
3,31019,1271.541056,10766.44721
3,31020,2584.766393,10766.12705
3,31021,2705.40239,10764.93625
3,31022,6435.600412,10762.21524
3,31023,8766.005019,10763.68507
3,31024,2195.623057,10764.54534
3,31025,4540.922797,10764.60127
3,31026,8203.052795,10766.36025
3,31027,1412.343866,10769.65799
3,31028,1525.088629,10769.42308
3,31029,2749.677824,10770.8023
3,31030,3209.165932,10771.16446
3,31031,2474.389899,10770.01212
3,31032,3882.472919,10764.06473
3,31033,6148.412826,10768.65331
3,31034,6641.078221,10769.66718
3,31035,1711.435606,10768.53409
3,31036,2827.875,10774.33468
3,31037,2138.946924,10770.46683
3,31038,2310.052825,10771.24872
3,31039,7965.779085,10770.83529
3,31040,8728.395492,10770.98156
3,31041,6681.565436,10773.26426
3,31042,7556.453598,10780.95412
3,31043,8852.379599,10769.80268
3,31044,1885.508358,10765.59784
3,31045,4491.290495,10767.32798
3,31046,5664.221567,10767.08593
3,31047,8661.306488,10770.45302
3,31048,8918.987805,10772.98171
3,31049,642.6939502,10774.17675
3,31050,6878.900169,10770.53469
3,31051,7043.249694,10772.5716
3,31052,5842.296043,10775.40944
3,31053,8629.425443,10773.68509
3,31054,2795.196787,10772.59137
3,31055,5294.275971,10773.99685
3,31056,7625.273256,10774.35756
3,31057,6468.479012,10770.09877
3,31058,1014.996738,10784.66275
3,31059,2108.987074,10775.41128
3,31060,6612.241283,10777.93445
3,31061,5448.834123,10777.1981
3,31062,2219.813282,10777.11742
3,31063,6185.198953,10788.92845
3,31064,8221.752656,10782.20941
3,31065,3653.997241,10784.74552
3,31066,7319.413978,10785.09857
3,31067,1289.555874,10789.01146
3,31068,1998.918519,10782.74074
3,31069,5815.532967,10784.01099
3,31070,6127.964657,10788.21102
3,31071,7368.973433,10787.1084
3,31072,8796.706475,10780.66475
3,31073,2434.433094,10781.88345
3,31074,5369.501592,10784.96497
3,31075,6527.159244,10784.41161
3,31076,9168.607717,10785.7717
3,31077,959.0394464,10792.7827
3,31078,2551.781321,10788.8246
3,31079,3764.022518,10784.41044
3,31080,7473.677262,10783.00856
3,31081,7652.372913,10785.859
3,31082,2512.69174,10794.21976
3,31083,3473.703903,10784.45222
3,31084,4454.44164,10792.71819
3,31085,5533.284934,10781.13193
3,31086,2632.186344,10787.55192
3,31087,6331.452525,10787.21818
3,31088,6745.960352,10789.14626
3,31089,1478.801597,10783.07187
3,31090,1799.631618,10785.15588
3,31091,3286.673713,10785.34283
3,31092,4405.295282,10779.31202
3,31093,4336.635397,10791.34526
3,31094,2254.371608,10795.51879
3,31095,3198.634959,10796.3
3,31096,6828.73494,10792.02677
3,31097,8946.56386,10792.16556
3,31098,1689.560523,10798.16437
3,31099,6793.455405,10798.44189
3,31100,6898.028971,10795.71429
3,31101,1524.814815,10792.2973
3,31102,1642.02356,10792.16623
3,31103,6951.164672,10791.29288
3,31104,3077.468983,10799.50124
3,31105,3164.001377,10799.82507
3,31106,6995.603556,10790.768
3,31107,7577.631081,10801.98851
3,31108,2128.593193,10796.43598
3,31109,7922.505788,10787.85574
3,31110,7965.882521,10796.29799
3,31111,1838.467181,10797.97201
3,31112,2486.8479,10800.47219
3,31113,1040.378284,10800.88967
3,31114,6417.363764,10803.14607
3,31115,4633.536193,10792.96032
3,31116,8765.878327,10799.29468
3,31117,8634.098015,10801.68362
3,31118,8978.264108,10802.65801
3,31119,6118.68321,10811.04541
3,31120,2978.951194,10811.34787
3,31121,7397.591034,10810.63241
3,31122,7483.178501,10810.54832
3,31123,2722.725146,10809.37573
3,31124,6669.075714,10805.11
3,31125,7274.881967,10803.23443
3,31126,2835.763298,10805.1906
3,31127,3551.282209,10809.88548
3,31128,5081.355056,10808.59775
3,31129,2547.077253,10809.69742
3,31130,2952.194412,10803.24563
3,31131,4237.772194,10810.09883
3,31132,6312,10812.2284
3,31133,6396.597293,10808.99323
3,31134,7431.240152,10810.02033
3,31135,7880.613586,10806.88307
3,31136,8688.831835,10812.84622
3,31137,4159.203532,10805.72862
3,31138,6076.640152,10810.97879
3,31139,5106.267905,10812.45623
3,31140,7686.0959,10812.14177
3,31141,3694.301205,10816.22651
3,31142,7638.965686,10818.5817
3,31143,8818.229075,10814.25991
3,31144,2230.52381,10811.62257
3,31145,5494.727885,10824.65481
3,31146,6445.660209,10812.87779
3,31147,6595.013093,10819.74386
3,31148,6918.839304,10813.1566
3,31149,8046.664992,10816.23534
3,31150,2794.225586,10813.95996
3,31151,4686.194205,10815.76194
3,31152,5829.53833,10814.13969
3,31153,6873.313783,10815.76051
3,31154,4561.472519,10817.72748
3,31155,5435.471616,10815.74017
3,31156,1478.375367,10818.7566
3,31157,2750.333895,10819.50927
3,31158,1875.666927,10819.36982
3,31159,2137.586351,10823.15877
3,31160,5740.110429,10820.19632
3,31161,9035.863578,10822.33076
3,31162,4255.647493,10818.941
3,31163,1943.683871,10824.91355
3,31164,3814.724702,10817.22619
3,31165,2646.822981,10823.32609
3,31166,6733.476821,10822.32583
3,31167,2284.166913,10814.48006
3,31168,6160.756598,10819.3827
3,31169,7337.731317,10820.80694
3,31170,8955.325905,10823.54318
3,31171,1510.864734,10828.27697
3,31172,5697.922395,10828.06098
3,31173,3668.234293,10829.28534
3,31174,4424.892173,10830.58946
3,31175,6476.960118,10830.89069
3,31176,6792.019473,10825.96334
3,31177,8720.986395,10824.81224
3,31178,8989.840183,10830.24429
3,31179,2476.179512,10829.53366
3,31180,9089.811518,10828.15183
3,31181,1768.163183,10818.13688
3,31182,8157.068579,10821.4202
3,31183,1605.128821,10835.72271
3,31184,6274.833152,10840.57579
3,31185,3079.774131,10830.44788
3,31186,1693.977449,10828.79915
3,31187,3549.58444,10830.16698
3,31188,3740.102004,10834.57195
3,31189,6195.670455,10837.63864
3,31190,6418.810345,10831.85776
3,31191,7505.568408,10831.95647
3,31192,1818.022034,10837.92373
3,31193,2567.320733,10833.01375
3,31194,3197.056452,10840.98185
3,31195,5845.542406,10835.80276
3,31196,7442.309623,10834.10042
3,31197,7567.799427,10840.4298
3,31198,1436.172232,10826.29701
3,31199,5627.763791,10840.28006
3,31200,1540.079609,10838.7067
3,31201,3841.013378,10837.45485
3,31202,1281.02686,10830.07645
3,31203,4740.426,10840.375
3,31204,5416.253571,10833.30536
3,31205,8805.415746,10839.10912
3,31206,1129.956094,10826.14744
3,31207,4348.195471,10836.5733
3,31208,6993.277034,10840.7415
3,31209,7814.672131,10829.47814
3,31210,8672.306436,10839.13353
3,31211,5462.061298,10840.11899
3,31212,5876.189894,10839.82315
3,31213,6342.875969,10845.93333
3,31214,5563.502355,10842.13658
3,31215,7299.795455,10840.34441
3,31216,3132.51752,10846.57817
3,31217,2531.589438,10845.75128
3,31218,2618.337893,10844.03967
3,31219,5907.553114,10845.72405
3,31220,7526.482595,10846.59019
3,31221,9141.757895,10848.76667
3,31222,3412.380759,10843.87805
3,31223,3682.737226,10850.78102
3,31224,3784.602993,10850.90845
3,31225,6071.729642,10845.94463
3,31226,6628.441311,10840.83918
3,31227,3651.699397,10857.19035
3,31228,6697.070907,10851.66945
3,31229,8102.695444,10849.22782
3,31230,1469.341755,10847.3258
3,31231,5675.074442,10843.7196
3,31232,4491.925033,10852.98126
3,31233,6393.521368,10853.52707
3,31234,7484.625,10845.95024
3,31235,8631.776495,10852.88927
3,31236,4453.359091,10858.17143
3,31237,6119.075949,10849.39135
3,31238,7338.020281,10849.80655
3,31239,8952.059727,10850.21843
3,31240,1745.537014,10857.5345
3,31241,1797.855748,10858.32538
3,31242,6786.325277,10855.49446
3,31243,7647.460748,10848.87757
3,31244,2114.41526,10851.57153
3,31245,2949.772819,10854.81339
3,31246,3461.658436,10857.37449
3,31247,5941.564516,10860.38594
3,31248,7371.156217,10854.91498
3,31249,3597.561686,10851.49808
3,31250,8208.098548,10857.37759
3,31251,6914.878827,10853.43495
3,31252,2688.98324,10859.00559
3,31253,3020.860728,10857.90213
3,31254,3545.24026,10862.55974
3,31255,6884.099391,10860.57606
3,31256,6449.434254,10860.5105
3,31257,6482.320253,10860.24304
3,31258,8720.045588,10860.19485
3,31259,2593.417155,10856.01613
3,31260,4660.23014,10851.13435
3,31261,5724.025882,10860.72588
3,31262,2475.221538,10858.54615
3,31263,1773.514815,10862.74691
3,31264,8603.407197,10861.71402
3,31265,3071.616397,10864.1913
3,31266,6142.139417,10856.75792
3,31267,9816.682192,10864.34384
3,31268,2446.718354,10869.42089
3,31269,4578.074502,10856.73796
3,31270,1107.835664,10861.38811
3,31271,1532.253081,10869.61791
3,31272,2656.602251,10869.83114
3,31273,4779.067493,10876.07645
3,31274,7434.810086,10869.13412
3,31275,5837.24957,10862.6988
3,31276,7999.899819,10863.29874
3,31277,6052.375561,10867.61883
3,31278,7679.128636,10872.63542
3,31279,2525.32493,10867.12605
3,31280,6731.497436,10874.31538
3,31281,5098.356719,10860.65316
3,31282,6350.371115,10869.46709
3,31283,5501.956919,10864.18668
3,31284,1825.644135,10875.70577
3,31285,6087.729167,10871.27451
3,31286,7606.275612,10864.39075
3,31287,1706.634957,10870.2808
3,31288,3756.302778,10873.42315
3,31289,3911.147959,10873.73299
3,31290,5336.306641,10872.74902
3,31291,7378.412763,10887.25866
3,31292,6297.141198,10868.93298
3,31293,8989.630676,10877.53582
3,31294,1467.633817,10879.52905
3,31295,3125.037419,10873.6129
3,31296,8679.435137,10873.88362
3,31297,3938.130123,10880.69877
3,31298,4414.775908,10870.1426
3,31299,6871.061896,10878.87234
3,31300,7002.174946,10875.63391
3,31301,3498.002247,10872.60375
3,31302,9145.965517,10875.13147
3,31303,3805.857143,10873.67839
3,31304,6419.183017,10878.66694
3,31305,7146.305051,10878.13535
3,31306,1994.155226,10888.05616
3,31307,2935.186534,10874.69757
3,31308,8534.028827,10883.52087
3,31309,1932.366013,10892.19281
3,31310,3413.571429,10878.313
3,31311,5616.181881,10879.44191
3,31312,2628.07155,10880.98467
3,31313,7309.940299,10881.21891
3,31314,7558.306834,10875.35216
3,31315,6974.259596,10883.00202
3,31316,3452.238292,10885.17906
3,31317,2100.603722,10893.55548
3,31318,8218.715201,10880.72802
3,31319,2725.197775,10869.55253
3,31320,3300.964318,10884.82516
3,31321,4495.590604,10884.15101
3,31322,1567.712791,10890.32209
3,31323,3174.037135,10885.81432
3,31324,1749.070922,10889.76596
3,31325,5533.639594,10887.6731
3,31326,5685.712294,10887.10773
3,31327,6920.060881,10897.90803
3,31328,3718.876607,10881.76264
3,31329,960.9446328,10889.89944
3,31330,2397.80198,10899.8198
3,31331,8774.64375,10888.82083
3,31332,1602.339623,10895.37564
3,31333,1633.401596,10895.54521
3,31334,3555.505106,10888.41948
3,31335,6038.764343,10898.90376
3,31336,2757.536316,10881.25616
3,31337,3091.729143,10886.89486
3,31338,6794.076175,10888.28363
3,31339,6893.19,10897.54083
3,31340,2851.331158,10897.00163
3,31341,7781.042631,10891.93118
3,31342,9798.64726,10894.24658
3,31343,2369.656954,10899.47947
3,31344,2471.864865,10895.38996
3,31345,4285.38601,10896.12435
3,31346,6276.171161,10888.54279
3,31347,6718.191489,10897.29787
3,31348,6749.356959,10896.52964
3,31349,4604.802695,10893.52936
3,31350,5917.690396,10895.12827
3,31351,6466.167126,10894.01653
3,31352,7440.981802,10902.7889
3,31353,7469.829254,10893.86507
3,31354,1500.583408,10896.42908
3,31355,5016.189532,10896.3069
3,31356,3592.207587,10894.99579
3,31357,3990.160643,10897.13052
3,31358,9660.498772,10898.62162
3,31359,1681.932823,10904.44728
3,31360,2073.063169,10902.94861
3,31361,6841.534342,10901
3,31362,5992.909774,10905.0401
3,31363,6113.364929,10904.75829
3,31364,9698.257016,10906.58198
3,31365,1341.6629,10903.13842
3,31366,8260.436845,10892.04241
3,31367,1823.810742,10899.62489
3,31368,2570.368638,10900.99037
3,31369,3751.43804,10900.9121
3,31370,4692.02924,10907.51852
3,31371,7091.091595,10914.89601
3,31372,1238.2384,10905.4128
3,31373,2430.083558,10911.23585
3,31374,2609.798758,10902.34286
3,31375,8693.914107,10910.17492
3,31376,3782.898551,10907.11353
3,31377,5586.874674,10899.25065
3,31378,5635.831,10904.251
3,31379,1197.803763,10909.6129
3,31380,8600.850299,10901.96168
3,31381,2690.098893,10910.7048
3,31382,3032.358591,10908.54963
3,31383,3643.487451,10906.04239
3,31384,2047.425957,10911.94676
3,31385,3441.617834,10908.66879
3,31386,7533.139515,10902.45321
3,31387,1442.143836,10912.57877
3,31388,5519.473064,10910.23906
3,31389,6433.142653,10907.28816
3,31390,2633.036789,10915.22742
3,31391,6986.928324,10910.6763
3,31392,3132.497006,10912.34431
3,31393,4240.200723,10913.71609
3,31394,8347.681427,10914.27429
3,31395,2834.013158,10918.76053
3,31396,5802.457364,10916.14729
3,31397,6088.429646,10913.087
3,31398,7716.870588,10914.42431
3,31399,2660.471065,10917.24769
3,31400,7507.520913,10918.2725
3,31401,7584.299401,10914.17844
3,31402,1974.476145,10924.0747
3,31403,4268.936115,10917.00522
3,31404,4517.55914,10920.33871
3,31405,5862.235947,10915.83728
3,31406,6864.596685,10912.83978
3,31407,8738.298593,10923.74361
3,31408,5548.857973,10921.58306
3,31409,7392.439834,10922.14523
3,31410,8801.13245,10917.87914
3,31411,9819.154453,10922.79369
3,31412,2750.740196,10919.48856
3,31413,5118.88577,10922.88867
3,31414,1383.379747,10922.91139
3,31415,1474.589465,10921.81689
3,31416,5266.929325,10917.03376
3,31417,6133.137371,10920.09453
3,31418,2861.74934,10924.45515
3,31419,6733.594702,10919.99868
3,31420,6815.748489,10924.67956
3,31421,9219.39807,10922.2123
3,31422,4625.400308,10922.12009
3,31423,5950.516162,10925.80144
3,31424,3605.665192,10928.46313
3,31425,8969.555368,10926.65511
3,31426,1566.623529,10925.2902
3,31427,9751.237797,10930.94118
3,31428,1613.399738,10924.11664
3,31429,1841.634615,10921.49038
3,31430,3361.363189,10930.74114
3,31431,4785.810144,10925.5705
3,31432,8245.207317,10927.19309
3,31433,1240.129426,10930.24176
3,31434,3731.778929,10929.95855
3,31435,3920.399719,10934.44053
3,31436,4666.4,10930.3902
3,31437,9538.161727,10931.16596
3,31438,5204.51543,10920.96247
3,31439,6060.570588,10931.17059
3,31440,3799.677316,10938.6262
3,31441,7285.048569,10940.56114
3,31442,7828.397108,10935.68743
3,31443,996.4563362,10924.58569
3,31444,2483.608696,10933.72464
3,31445,2551.266178,10938.86203
3,31446,4123.567636,10936.4665
3,31447,5994.407002,10934.80306
3,31448,2065.886003,10932.73882
3,31449,2522.278032,10931.73799
3,31450,6960.301698,10927.90709
3,31451,2596.609231,10941.13538
3,31452,6927.248911,10934.73055
3,31453,1409.00818,10935.43354
3,31454,4073.869159,10943.47819
3,31455,8285.442227,10940.53046
3,31456,7524.834146,10939.50488
3,31457,7656.045948,10927.20839
3,31458,3254.967056,10937.5526
3,31459,4299.933862,10939.10758
3,31460,5729.79661,10942.4891
3,31461,8070.145669,10939.77165
3,31462,3397.618037,10934.34571
3,31463,5594.106246,10938.23331
3,31464,9198.229607,10941.41239
3,31465,2625.44,10945.02788
3,31466,3853.614911,10952.29698
3,31467,6486.025151,10939.79175
3,31468,9129.397059,10962.65798
3,31469,5473.775656,10944.68496
3,31470,7345.036842,10947.74912
3,31471,1684.235151,10943.88202
3,31472,3748.547287,10939.46822
3,31473,6025.329231,10940.63385
3,31474,8772.989291,10947.51807
3,31475,5645.994751,10954.50919
3,31476,6830.789385,10947.4583
3,31477,9281.649823,10953.89539
3,31478,9693.528075,10940.22059
3,31479,9783.781935,10944.57548
3,31480,7377.951134,10944.63351
3,31481,1193.722846,10950.02996
3,31482,1756.371714,10941.99093
3,31483,1223.085864,10947.97173
3,31484,8978.704094,10949.54269
3,31485,2779.778547,10950.56401
3,31486,7751.261698,10956.5182
3,31487,5811.657143,10951.35646
3,31488,9668.625828,10949.68046
3,31489,3683.713151,10946.71139
3,31490,7604.778761,10956.00265
3,31491,8481.416567,10958.7587
3,31492,8935.729167,10954.325
3,31493,5553.394152,10950.78246
3,31494,7550.186957,10955.29783
3,31495,8602.494932,10957.58446
3,31496,2811.291616,10960.18104
3,31497,2847.61745,10948.64877
3,31498,4145.175141,10952.11676
3,31499,5040.671595,10956.79409
3,31500,5502.680765,10963.71098
3,31501,3480.513158,10957.21053
3,31502,4750.136264,10954.98681
3,31503,5913.286692,10956.67985
3,31504,7430.742954,10952.16516
3,31505,2439.661987,10965.94168
3,31506,4035.012215,10957.69788
3,31507,5873.949921,10954.81717
3,31508,8423.675197,10963.1378
3,31509,2674.491726,10955.11742
3,31510,4094.735562,10956.68389
3,31511,2060.146218,10960.70084
3,31512,3041.889715,10962.49442
3,31513,3065.489744,10962.57564
3,31514,2363.984744,10958.00992
3,31515,3723.276316,10963.01645
3,31516,4190.061682,10965.32336
3,31517,8578.19349,10965.75226
3,31518,9168.002088,10957.5167
3,31519,7812.875,10962.08293
3,31520,8380.645472,10972.86898
3,31521,9741.146341,10963.7561
3,31522,3969.98968,10968.73065
3,31523,7511.351227,10966.8589
3,31524,9632.309379,10959.42996
3,31525,5441.582645,10969.03512
3,31526,3165.235172,10966.93444
3,31527,3289.762391,10966.62536
3,31528,8310.490644,10961.68919
3,31529,9822.801556,10972.16342
3,31530,4117.535411,10968.91643
3,31531,4325.552255,10970.88339
3,31532,8794.607729,10969.45686
3,31533,1456.454369,10971.93592
3,31534,1658.4,10970.56
3,31535,2962.212369,10971.08051
3,31536,3259.871686,10970.05832
3,31537,7631.635734,10971.30609
3,31538,8051.94214,10974.83952
3,31539,1825.281746,10972.69974
3,31540,2601.146942,10975.79031
3,31541,3806.315902,10977.13588
3,31542,6283.67451,10978.99085
3,31543,8629.886738,10975.91868
3,31544,8745.381121,10982.38609
3,31545,8700.977481,10963.24187
3,31546,9717.333333,10980.20714
3,31547,1212.35782,10971.77962
3,31548,1771.488732,10976.00845
3,31549,4657.963885,10975.21544
3,31550,1883.583016,10967.85171
3,31551,1997.090404,10967.84695
3,31552,6598.817875,10973.27993
3,31553,4304.794693,10981.76536
3,31554,1711.993711,10981.64465
3,31555,1747.542331,10981.17178
3,31556,2537.274948,10983.44731
3,31557,9787.002705,10979.70514
3,31558,2314.907258,10981.79435
3,31559,6936.922863,10981.94997
3,31560,3765.619495,10982.76173
3,31561,5758.623269,10983.51247
3,31562,7467.603715,10981.9808
3,31563,4692.155759,10981.45812
3,31564,2638.303213,10983.70382
3,31565,2933.08,10984.444
3,31566,5227.885714,10980.1022
3,31567,5795.189964,10983.94982
3,31568,5841.333841,10985.64482
3,31569,6823.172116,10986.65515
3,31570,1480.286585,10983.34451
3,31571,1798.74152,10987.9883
3,31572,8601.541265,10985.70632
3,31573,8442.953933,10984.52472
3,31574,9215.905468,10979.8443
3,31575,2348.07293,10986.06922
3,31576,2728.822396,10988.55388
3,31577,5687.526769,10989.37285
3,31578,8565.340361,10987.24247
3,31579,2389.118297,10994.94401
3,31580,2839.028053,10988.66337
3,31581,5052.623913,10984.65435
3,31582,4730.848101,10993.37975
3,31583,5468.832579,10989.56109
3,31584,7758.939609,10992.22202
3,31585,1430.579399,10990.67525
3,31586,2663.369645,10997.5202
3,31587,7272.797814,10984.37705
3,31588,7710.880481,10985.79632
